  0.69645975E+00 -0.54335622E+01
  0.70147025E+00 -0.54434441E+01
  0.70648075E+00 -0.54531372E+01
  0.71149125E+00 -0.54626352E+01
  0.71650175E+00 -0.54719334E+01
  0.72151226E+00 -0.54810290E+01
  0.72652276E+00 -0.54899211E+01
  0.73153326E+00 -0.54986113E+01
  0.73654376E+00 -0.55071033E+01
  0.74155426E+00 -0.55154026E+01
  0.74656477E+00 -0.55235168E+01
  0.75157527E+00 -0.55314550E+01
  0.75658577E+00 -0.55392273E+01
  0.76159627E+00 -0.55468443E+01
  0.76660677E+00 -0.55543169E+01
  0.77161727E+00 -0.55616553E+01
  0.77662778E+00 -0.55688689E+01
  0.78163828E+00 -0.55759657E+01
  0.78664878E+00 -0.55829517E+01
  0.79165928E+00 -0.55898309E+01
  0.79666978E+00 -0.55966048E+01
  0.80168028E+00 -0.56032726E+01
  0.80669079E+00 -0.56098311E+01
  0.81170129E+00 -0.56162749E+01
  0.81671179E+00 -0.56225966E+01
  0.82172229E+00 -0.56287870E+01
  0.82673279E+00 -0.56348362E+01
  0.83174330E+00 -0.56407332E+01
  0.83675380E+00 -0.56464670E+01
  0.84176430E+00 -0.56520269E+01
  0.84677480E+00 -0.56574032E+01
  0.85178530E+00 -0.56625871E+01
  0.85679580E+00 -0.56675719E+01
  0.86180631E+00 -0.56723523E+01
  0.86681681E+00 -0.56769255E+01
  0.87182731E+00 -0.56812906E+01
  0.87683781E+00 -0.56854488E+01
  0.88184831E+00 -0.56894033E+01
  0.88685882E+00 -0.56931589E+01
  0.89186932E+00 -0.56967220E+01
  0.89687982E+00 -0.57000997E+01
  0.90189032E+00 -0.57033000E+01
  0.90690082E+00 -0.57063310E+01
  0.91191132E+00 -0.57092004E+01
  0.91692183E+00 -0.57119156E+01
  0.92193233E+00 -0.57144826E+01
  0.92694283E+00 -0.57169068E+01
  0.93195333E+00 -0.57191915E+01
  0.93696383E+00 -0.57213389E+01
  0.94197433E+00 -0.57233495E+01
  0.94698484E+00 -0.57252223E+01
  0.95199534E+00 -0.57269548E+01
  0.95700584E+00 -0.57285435E+01
  0.96201634E+00 -0.57299837E+01
  0.96702684E+00 -0.57312703E+01
  0.97203735E+00 -0.57323977E+01
  0.97704785E+00 -0.57333605E+01
  0.98205835E+00 -0.57341534E+01
  0.98706885E+00 -0.57347720E+01
  0.99207935E+00 -0.57352124E+01
  0.99708985E+00 -0.57354722E+01
  0.10021004E+01 -0.57355500E+01
  0.10071096E+01 -0.57354706E+01
  0.10121188E+01 -0.57352406E+01
  0.10171280E+01 -0.57348585E+01
  0.10221372E+01 -0.57343222E+01
  0.10271464E+01 -0.57336290E+01
  0.10321556E+01 -0.57327756E+01
  0.10371648E+01 -0.57317587E+01
  0.10421740E+01 -0.57305747E+01
  0.10471832E+01 -0.57292204E+01
  0.10521924E+01 -0.57276930E+01
  0.10572016E+01 -0.57259899E+01
  0.10622108E+01 -0.57241096E+01
  0.10672200E+01 -0.57220511E+01
  0.10722292E+01 -0.57198141E+01
  0.10772384E+01 -0.57173991E+01
  0.10822476E+01 -0.57148074E+01
  0.10872568E+01 -0.57120409E+01
  0.10922660E+01 -0.57091018E+01
  0.10972752E+01 -0.57059928E+01
  0.11022844E+01 -0.57027168E+01
  0.11072936E+01 -0.56992768E+01
  0.11123028E+01 -0.56956755E+01
  0.11173120E+01 -0.56919157E+01
  0.11223212E+01 -0.56879997E+01
  0.11273304E+01 -0.56839295E+01
  0.11323396E+01 -0.56797067E+01
  0.11373488E+01 -0.56753325E+01
  0.11423580E+01 -0.56708076E+01
  0.11473672E+01 -0.56661324E+01
  0.11523764E+01 -0.56613067E+01
  0.11573856E+01 -0.56563302E+01
  0.11623948E+01 -0.56512022E+01
  0.11674040E+01 -0.56459219E+01
  0.11724132E+01 -0.56404881E+01
  0.11774225E+01 -0.56348997E+01
  0.11824317E+01 -0.56291553E+01
  0.11874409E+01 -0.56232533E+01
  0.11924501E+01 -0.56171924E+01
  0.11974593E+01 -0.56109708E+01
  0.12024685E+01 -0.56045868E+01
  0.12074777E+01 -0.55980388E+01
  0.12124869E+01 -0.55913248E+01
  0.12174961E+01 -0.55844431E+01
  0.12225053E+01 -0.55773917E+01
  0.12275145E+01 -0.55701690E+01
  0.12325237E+01 -0.55627732E+01
  0.12375329E+01 -0.55552027E+01
  0.12425421E+01 -0.55474562E+01
  0.12475513E+01 -0.55395326E+01
  0.12525605E+01 -0.55314314E+01
  0.12575697E+01 -0.55231522E+01
  0.12625789E+01 -0.55146953E+01
  0.12675881E+01 -0.55060615E+01
  0.12725973E+01 -0.54972520E+01
  0.12776065E+01 -0.54882688E+01
  0.12826157E+01 -0.54791142E+01
  0.12876249E+01 -0.54697909E+01
  0.12926341E+01 -0.54603021E+01
  0.12976433E+01 -0.54506510E+01
  0.13026525E+01 -0.54408413E+01
  0.13076617E+01 -0.54308763E+01
  0.13126709E+01 -0.54207594E+01
  0.13176801E+01 -0.54104936E+01
  0.13226893E+01 -0.54000814E+01
  0.13276985E+01 -0.53895249E+01
  0.13327077E+01 -0.53788255E+01
  0.13377169E+01 -0.53679840E+01
  0.13427261E+01 -0.53570006E+01
  0.13477353E+01 -0.53458745E+01
  0.13527445E+01 -0.53346046E+01
  0.13577537E+01 -0.53231892E+01
  0.13627629E+01 -0.53116260E+01
  0.13677722E+01 -0.52999123E+01
  0.13727814E+01 -0.52880456E+01
  0.13777906E+01 -0.52760229E+01
  0.13827998E+01 -0.52638415E+01
  0.13878090E+01 -0.52514987E+01
  0.13928182E+01 -0.52389923E+01
  0.13978274E+01 -0.52263203E+01
  0.14028366E+01 -0.52134812E+01
  0.14078458E+01 -0.52004738E+01
  0.14128550E+01 -0.51872975E+01
  0.14178642E+01 -0.51739519E+01
  0.14228734E+01 -0.51604370E+01
  0.14278826E+01 -0.51467533E+01
  0.14328918E+01 -0.51329013E+01
  0.14379010E+01 -0.51188818E+01
  0.14429102E+01 -0.51046956E+01
  0.14479194E+01 -0.50903437E+01
  0.14529286E+01 -0.50758270E+01
  0.14579378E+01 -0.50611465E+01
  0.14629470E+01 -0.50463032E+01
  0.14679562E+01 -0.50312983E+01
  0.14729654E+01 -0.50161326E+01
  0.14779746E+01 -0.50008076E+01
  0.14829838E+01 -0.49853244E+01
  0.14879930E+01 -0.49696845E+01
  0.14930022E+01 -0.49538895E+01
  0.14980114E+01 -0.49379411E+01
  0.15030206E+01 -0.49218410E+01
  0.15080298E+01 -0.49055912E+01
  0.15130390E+01 -0.48891934E+01
  0.15180482E+01 -0.48726494E+01
  0.15230574E+01 -0.48559607E+01
  0.15280666E+01 -0.48391284E+01
  0.15330758E+01 -0.48221535E+01
  0.15380850E+01 -0.48050361E+01
  0.15430942E+01 -0.47877761E+01
  0.15481034E+01 -0.47703727E+01
  0.15531127E+01 -0.47528246E+01
  0.15581219E+01 -0.47351299E+01
  0.15631311E+01 -0.47172863E+01
  0.15681403E+01 -0.46992915E+01
  0.15731495E+01 -0.46811426E+01
  0.15781587E+01 -0.46628371E+01
  0.15831679E+01 -0.46443725E+01
  0.15881771E+01 -0.46257469E+01
  0.15931863E+01 -0.46069588E+01
  0.15981955E+01 -0.45880074E+01
  0.16032047E+01 -0.45688928E+01
  0.16082139E+01 -0.45496159E+01
  0.16132231E+01 -0.45301783E+01
  0.16182323E+01 -0.45105825E+01
  0.16232415E+01 -0.44908316E+01
  0.16282507E+01 -0.44709291E+01
  0.16332599E+01 -0.44508788E+01
  0.16382691E+01 -0.44306847E+01
  0.16432783E+01 -0.44103504E+01
  0.16482875E+01 -0.43898792E+01
  0.16532967E+01 -0.43692737E+01
  0.16583059E+01 -0.43485357E+01
  0.16633151E+01 -0.43276663E+01
  0.16683243E+01 -0.43066654E+01
  0.16733335E+01 -0.42855321E+01
  0.16783427E+01 -0.42642643E+01
  0.16833519E+01 -0.42428595E+01
  0.16883611E+01 -0.42213142E+01
  0.16933703E+01 -0.41996249E+01
  0.16983795E+01 -0.41777874E+01
  0.17033887E+01 -0.41557981E+01
  0.17083979E+01 -0.41336533E+01
  0.17134071E+01 -0.41113499E+01
  0.17184163E+01 -0.40888854E+01
  0.17234255E+01 -0.40662584E+01
  0.17284347E+01 -0.40434680E+01
  0.17334439E+01 -0.40205144E+01
  0.17384532E+01 -0.39973986E+01
  0.17434624E+01 -0.39741225E+01
  0.17484716E+01 -0.39506886E+01
  0.17534808E+01 -0.39271000E+01
  0.17584900E+01 -0.39033599E+01
  0.17634992E+01 -0.38794721E+01
  0.17685084E+01 -0.38554401E+01
  0.17735176E+01 -0.38312674E+01
  0.17785268E+01 -0.38069572E+01
  0.17835360E+01 -0.37825125E+01
  0.17885452E+01 -0.37579357E+01
  0.17935544E+01 -0.37332291E+01
  0.17985636E+01 -0.37083943E+01
  0.18035728E+01 -0.36834326E+01
  0.18085820E+01 -0.36583452E+01
  0.18135912E+01 -0.36331327E+01
  0.18186004E+01 -0.36077959E+01
  0.18236096E+01 -0.35823350E+01
  0.18286188E+01 -0.35567506E+01
  0.18336280E+01 -0.35310428E+01
  0.18386372E+01 -0.35052120E+01
  0.18436464E+01 -0.34792580E+01
  0.18486556E+01 -0.34531810E+01
  0.18536648E+01 -0.34269808E+01
  0.18586740E+01 -0.34006568E+01
  0.18636832E+01 -0.33742084E+01
  0.18686924E+01 -0.33476344E+01
  0.18737016E+01 -0.33209335E+01
  0.18787108E+01 -0.32941039E+01
  0.18837200E+01 -0.32671433E+01
  0.18887292E+01 -0.32400493E+01
  0.18937384E+01 -0.32128193E+01
  0.18987476E+01 -0.31854504E+01
  0.19037568E+01 -0.31579398E+01
  0.19087660E+01 -0.31302849E+01
  0.19137752E+01 -0.31024834E+01
  0.19187844E+01 -0.30745332E+01
  0.19237937E+01 -0.30464330E+01
  0.19288029E+01 -0.30181822E+01
  0.19338121E+01 -0.29897809E+01
  0.19388213E+01 -0.29612300E+01
  0.19438305E+01 -0.29325314E+01
  0.19488397E+01 -0.29036877E+01
  0.19538489E+01 -0.28747024E+01
  0.19588581E+01 -0.28455796E+01
  0.19638673E+01 -0.28163239E+01
  0.19688765E+01 -0.27869405E+01
  0.19738857E+01 -0.27574348E+01
  0.19788949E+01 -0.27278121E+01
  0.19839041E+01 -0.26980777E+01
  0.19889133E+01 -0.26682365E+01
  0.19939225E+01 -0.26382932E+01
  0.19989317E+01 -0.26082516E+01
  0.20039409E+01 -0.25781149E+01
  0.20089501E+01 -0.25478855E+01
  0.20139593E+01 -0.25175650E+01
  0.20189685E+01 -0.24871539E+01
  0.20239777E+01 -0.24566521E+01
  0.20289869E+01 -0.24260586E+01
  0.20339961E+01 -0.23953715E+01
  0.20390053E+01 -0.23645885E+01
  0.20440145E+01 -0.23337065E+01
  0.20490237E+01 -0.23027223E+01
  0.20540329E+01 -0.22716323E+01
  0.20590421E+01 -0.22404327E+01
  0.20640513E+01 -0.22091200E+01
  0.20690605E+01 -0.21776906E+01
  0.20740697E+01 -0.21461414E+01
  0.20790789E+01 -0.21144695E+01
  0.20840881E+01 -0.20826729E+01
  0.20890973E+01 -0.20507496E+01
  0.20941065E+01 -0.20186987E+01
  0.20991157E+01 -0.19865197E+01
  0.21041249E+01 -0.19542126E+01
  0.21091342E+01 -0.19217783E+01
  0.21141434E+01 -0.18892181E+01
  0.21191526E+01 -0.18565339E+01
  0.21241618E+01 -0.18237279E+01
  0.21291710E+01 -0.17908029E+01
  0.21341802E+01 -0.17577619E+01
  0.21391894E+01 -0.17246081E+01
  0.21441986E+01 -0.16913450E+01
  0.21492078E+01 -0.16579759E+01
  0.21542170E+01 -0.16245046E+01
  0.21592262E+01 -0.15909344E+01
  0.21642250E+01 -0.16014509E+01
  0.21692239E+01 -0.16119078E+01
  0.21742227E+01 -0.16223059E+01
  0.21792215E+01 -0.16326457E+01
  0.21842204E+01 -0.16429276E+01
  0.21892192E+01 -0.16531512E+01
  0.21942181E+01 -0.16633157E+01
  0.21992169E+01 -0.16734199E+01
  0.22042158E+01 -0.16834615E+01
  0.22092146E+01 -0.16934382E+01
  0.22142135E+01 -0.17033469E+01
  0.22192123E+01 -0.17131842E+01
  0.22242111E+01 -0.17229466E+01
  0.22292100E+01 -0.17326305E+01
  0.22342088E+01 -0.17422323E+01
  0.22392077E+01 -0.17517489E+01
  0.22442065E+01 -0.17611777E+01
  0.22492054E+01 -0.17705163E+01
  0.22542042E+01 -0.17797632E+01
  0.22592030E+01 -0.17889176E+01
  0.22642019E+01 -0.17979793E+01
  0.22692007E+01 -0.18069488E+01
  0.22741996E+01 -0.18158269E+01
  0.22791984E+01 -0.18246153E+01
  0.22841973E+01 -0.18333157E+01
  0.22891961E+01 -0.18419300E+01
  0.22941949E+01 -0.18504602E+01
  0.22991938E+01 -0.18589081E+01
  0.23041926E+01 -0.18672753E+01
  0.23091915E+01 -0.18755628E+01
  0.23141903E+01 -0.18837714E+01
  0.23191892E+01 -0.18919012E+01
  0.23241880E+01 -0.18999519E+01
  0.23291868E+01 -0.19079225E+01
  0.23341857E+01 -0.19158115E+01
  0.23391845E+01 -0.19236173E+01
  0.23441834E+01 -0.19313375E+01
  0.23491822E+01 -0.19389697E+01
  0.23541811E+01 -0.19465113E+01
  0.23591799E+01 -0.19539597E+01
  0.23641787E+01 -0.19613121E+01
  0.23691776E+01 -0.19685659E+01
  0.23741764E+01 -0.19757187E+01
  0.23791753E+01 -0.19827682E+01
  0.23841741E+01 -0.19897125E+01
  0.23891730E+01 -0.19965498E+01
  0.23941718E+01 -0.20032786E+01
  0.23991706E+01 -0.20098976E+01
  0.24041695E+01 -0.20164060E+01
  0.24091683E+01 -0.20228031E+01
  0.24141672E+01 -0.20290885E+01
  0.24191660E+01 -0.20352621E+01
  0.24241649E+01 -0.20413241E+01
  0.24291637E+01 -0.20472749E+01
  0.24341625E+01 -0.20531152E+01
  0.24391614E+01 -0.20588460E+01
  0.24441602E+01 -0.20644684E+01
  0.24491591E+01 -0.20699839E+01
  0.24541579E+01 -0.20753940E+01
  0.24591568E+01 -0.20807005E+01
  0.24641556E+01 -0.20859054E+01
  0.24691544E+01 -0.20910105E+01
  0.24741533E+01 -0.20960177E+01
  0.24791521E+01 -0.21009289E+01
  0.24841510E+01 -0.21057456E+01
  0.24891498E+01 -0.21104694E+01
  0.24941487E+01 -0.21151013E+01
  0.24991475E+01 -0.21196421E+01
  0.25041463E+01 -0.21240923E+01
  0.25091452E+01 -0.21284518E+01
  0.25141440E+01 -0.21327204E+01
  0.25191429E+01 -0.21368973E+01
  0.25241417E+01 -0.21409814E+01
  0.25291406E+01 -0.21449716E+01
  0.25341394E+01 -0.21488664E+01
  0.25391383E+01 -0.21526642E+01
  0.25441371E+01 -0.21563637E+01
  0.25491359E+01 -0.21599633E+01
  0.25541348E+01 -0.21634620E+01
  0.25591336E+01 -0.21668589E+01
  0.25641325E+01 -0.21701533E+01
  0.25691313E+01 -0.21733450E+01
  0.25741302E+01 -0.21764340E+01
  0.25791290E+01 -0.21794208E+01
  0.25841278E+01 -0.21823059E+01
  0.25891267E+01 -0.21850902E+01
  0.25941255E+01 -0.21877745E+01
  0.25991244E+01 -0.21903597E+01
  0.26041232E+01 -0.21928466E+01
  0.26091221E+01 -0.21952356E+01
  0.26141209E+01 -0.21975271E+01
  0.26191197E+01 -0.21997209E+01
  0.26241186E+01 -0.22018166E+01
  0.26291174E+01 -0.22038134E+01
  0.26341163E+01 -0.22057100E+01
  0.26391151E+01 -0.22075051E+01
  0.26441140E+01 -0.22091968E+01
  0.26491128E+01 -0.22107836E+01
  0.26541116E+01 -0.22122638E+01
  0.26591105E+01 -0.22136357E+01
  0.26641093E+01 -0.22148983E+01
  0.26691082E+01 -0.22160508E+01
  0.26741070E+01 -0.22170929E+01
  0.26791059E+01 -0.22180251E+01
  0.26841047E+01 -0.22188484E+01
  0.26891035E+01 -0.22195645E+01
  0.26941024E+01 -0.22201756E+01
  0.26991012E+01 -0.22206846E+01
  0.27041001E+01 -0.22210947E+01
  0.27090989E+01 -0.22214093E+01
  0.27140978E+01 -0.22216320E+01
  0.27190966E+01 -0.22217662E+01
  0.27240954E+01 -0.22218152E+01
  0.27290943E+01 -0.22217818E+01
  0.27340931E+01 -0.22216681E+01
  0.27390920E+01 -0.22214758E+01
  0.27440908E+01 -0.22212056E+01
  0.27490897E+01 -0.22208575E+01
  0.27540885E+01 -0.22204309E+01
  0.27590873E+01 -0.22199241E+01
  0.27640862E+01 -0.22193353E+01
  0.27690850E+01 -0.22186617E+01
  0.27740839E+01 -0.22179006E+01
  0.27790827E+01 -0.22170488E+01
  0.27840816E+01 -0.22161035E+01
  0.27890804E+01 -0.22150618E+01
  0.27940792E+01 -0.22139212E+01
  0.27990781E+01 -0.22126797E+01
  0.28040769E+01 -0.22113361E+01
  0.28090758E+01 -0.22098894E+01
  0.28140746E+01 -0.22083398E+01
  0.28190735E+01 -0.22066876E+01
  0.28240723E+01 -0.22049341E+01
  0.28290711E+01 -0.22030807E+01
  0.28340700E+01 -0.22011296E+01
  0.28390688E+01 -0.21990828E+01
  0.28440677E+01 -0.21969426E+01
  0.28490665E+01 -0.21947112E+01
  0.28540654E+01 -0.21923906E+01
  0.28590642E+01 -0.21899825E+01
  0.28640631E+01 -0.21874881E+01
  0.28690619E+01 -0.21849084E+01
  0.28740607E+01 -0.21822438E+01
  0.28790596E+01 -0.21794941E+01
  0.28840584E+01 -0.21766588E+01
  0.28890573E+01 -0.21737372E+01
  0.28940561E+01 -0.21707282E+01
  0.28990550E+01 -0.21676305E+01
  0.29040538E+01 -0.21644429E+01
  0.29090526E+01 -0.21611641E+01
  0.29140515E+01 -0.21577930E+01
  0.29190503E+01 -0.21543291E+01
  0.29240492E+01 -0.21507716E+01
  0.29290480E+01 -0.21471207E+01
  0.29340469E+01 -0.21433765E+01
  0.29390457E+01 -0.21395400E+01
  0.29440445E+01 -0.21356121E+01
  0.29490434E+01 -0.21315943E+01
  0.29540422E+01 -0.21274884E+01
  0.29590411E+01 -0.21232963E+01
  0.29640399E+01 -0.21190200E+01
  0.29690388E+01 -0.21146616E+01
  0.29740376E+01 -0.21102231E+01
  0.29790364E+01 -0.21057063E+01
  0.29840353E+01 -0.21011129E+01
  0.29890341E+01 -0.20964440E+01
  0.29940330E+01 -0.20917006E+01
  0.29990318E+01 -0.20868833E+01
  0.30040307E+01 -0.20819921E+01
  0.30090295E+01 -0.20770268E+01
  0.30140283E+01 -0.20719866E+01
  0.30190272E+01 -0.20668704E+01
  0.30240260E+01 -0.20616769E+01
  0.30290249E+01 -0.20564043E+01
  0.30340237E+01 -0.20510508E+01
  0.30390226E+01 -0.20456145E+01
  0.30440214E+01 -0.20400935E+01
  0.30490202E+01 -0.20344858E+01
  0.30540191E+01 -0.20287898E+01
  0.30590179E+01 -0.20230040E+01
  0.30640168E+01 -0.20171273E+01
  0.30690156E+01 -0.20111587E+01
  0.30740145E+01 -0.20050979E+01
  0.30790239E+01 -0.20189885E+01
  0.30840334E+01 -0.20331579E+01
  0.30890428E+01 -0.20476026E+01
  0.30940523E+01 -0.20623187E+01
  0.30990618E+01 -0.20773020E+01
  0.31040712E+01 -0.20925485E+01
  0.31090807E+01 -0.21080536E+01
  0.31140901E+01 -0.21238131E+01
  0.31190996E+01 -0.21398229E+01
  0.31241090E+01 -0.21560790E+01
  0.31291185E+01 -0.21725777E+01
  0.31341280E+01 -0.21893154E+01
  0.31391374E+01 -0.22062889E+01
  0.31441469E+01 -0.22234952E+01
  0.31491563E+01 -0.22409314E+01
  0.31541658E+01 -0.22585947E+01
  0.31591753E+01 -0.22764825E+01
  0.31641847E+01 -0.22945922E+01
  0.31691942E+01 -0.23129211E+01
  0.31742036E+01 -0.23314663E+01
  0.31792131E+01 -0.23502247E+01
  0.31842225E+01 -0.23691932E+01
  0.31892320E+01 -0.23883680E+01
  0.31942415E+01 -0.24077454E+01
  0.31992509E+01 -0.24273212E+01
  0.32042604E+01 -0.24470907E+01
  0.32092698E+01 -0.24670493E+01
  0.32142793E+01 -0.24871918E+01
  0.32192887E+01 -0.25075129E+01
  0.32242982E+01 -0.25280069E+01
  0.32293077E+01 -0.25486682E+01
  0.32343171E+01 -0.25694908E+01
  0.32393266E+01 -0.25904688E+01
  0.32443360E+01 -0.26115961E+01
  0.32493455E+01 -0.26328666E+01
  0.32543550E+01 -0.26542741E+01
  0.32593644E+01 -0.26758127E+01
  0.32643739E+01 -0.26974762E+01
  0.32693833E+01 -0.27192586E+01
  0.32743928E+01 -0.27411540E+01
  0.32794022E+01 -0.27631563E+01
  0.32844117E+01 -0.27852597E+01
  0.32894212E+01 -0.28074584E+01
  0.32944306E+01 -0.28297466E+01
  0.32994401E+01 -0.28521186E+01
  0.33044495E+01 -0.28745686E+01
  0.33094590E+01 -0.28970913E+01
  0.33144685E+01 -0.29196810E+01
  0.33194779E+01 -0.29423324E+01
  0.33244874E+01 -0.29650401E+01
  0.33294968E+01 -0.29877990E+01
  0.33345063E+01 -0.30106042E+01
  0.33395157E+01 -0.30334507E+01
  0.33445252E+01 -0.30563340E+01
  0.33495347E+01 -0.30792497E+01
  0.33545441E+01 -0.31021937E+01
  0.33595536E+01 -0.31251623E+01
  0.33645630E+01 -0.31481518E+01
  0.33695725E+01 -0.31711590E+01
  0.33745820E+01 -0.31941811E+01
  0.33795914E+01 -0.32172155E+01
  0.33846009E+01 -0.32402596E+01
  0.33896103E+01 -0.32633114E+01
  0.33946198E+01 -0.32863688E+01
  0.33996292E+01 -0.33094299E+01
  0.34046387E+01 -0.33324928E+01
  0.34096482E+01 -0.33555554E+01
  0.34146576E+01 -0.33786157E+01
  0.34196671E+01 -0.34016714E+01
  0.34246765E+01 -0.34247198E+01
  0.34296860E+01 -0.34477581E+01
  0.34346955E+01 -0.34707831E+01
  0.34397049E+01 -0.34937911E+01
  0.34447144E+01 -0.35167782E+01
  0.34497238E+01 -0.35397400E+01
  0.34547333E+01 -0.35626719E+01
  0.34597427E+01 -0.35855689E+01
  0.34647522E+01 -0.36084260E+01
  0.34697617E+01 -0.36312378E+01
  0.34747711E+01 -0.36539992E+01
  0.34797806E+01 -0.36767048E+01
  0.34847900E+01 -0.36993498E+01
  0.34897995E+01 -0.37219292E+01
  0.34948090E+01 -0.37444388E+01
  0.34998184E+01 -0.37668746E+01
